job_title,job_id,company,industry,location,experience,education,salary,salary_min,salary_max,salary_avg,salary_note,tags,update_date,source_url
"【國泰集團】 AI資料科學家 Data&AI Scientist – (數數發中心, DDT)_I00020724",8n911,國泰世紀產物保險股份有限公司,產物保險業,台北市大安區,經歷不拘,學歷不拘,"月薪44,000元以上",44000.0,,44000.0,最低保證薪資,"年終獎金, 節日獎金/禮品, 津貼/補助, 子女教育獎助學金, 家庭日",10/17,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=1
資訊工程師,6m8h4,船井生醫股份有限公司,綜合商品批發代理業,台中市西屯區,3年以上,專科,"月薪38,000~42,000元",38000.0,42000.0,40000.0,,"年終獎金, 節日獎金/禮品, 津貼/補助, 分紅配股, 員工旅遊",10/17,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=1
【2026研發替代役暨預聘】機構設計資深工程師_資料中心冷卻系統產品(中壢),8uhm2,台達電子工業股份有限公司 _DELTA ELECTRONICS INC.,其他電子零組件相關業,桃園市中壢區,2年以上,大學,待遇面議,,,,無薪資資訊,"上市上櫃, 年終獎金, 津貼/補助, 分紅配股, 員工餐廳",10/17,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=1
影像識別深度學習工程師,8miow,狄泰有限公司,工商顧問服務業,台中市西屯區,1年以上,大學,"月薪40,000~60,000元",40000.0,60000.0,50000.0,,"距捷運市政府站約290公尺, 年終獎金, 節日獎金/禮品, 津貼/補助, 彈性上下班",10/17,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=1
數據分析工程師(南科),8lfvx,俊質生醫股份有限公司,生化科技研發業,台南市新市區,經歷不拘,大學,"月薪38,000~45,000元",38000.0,45000.0,41500.0,,"年終獎金, 津貼/補助, 進修補助",10/17,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=1
【外商】Sr. DBA Engineer (Sr. 資料庫管理工程師) (#MySQL or Oracle),8hml7,海科科技有限公司,其它軟體及網路相關業,台北市中山區,6年以上,專科,"年薪2,000,000~3,500,000元",166666.0,291666.0,229166.0,年薪轉換為月薪,"外商公司, 距捷運南京復興站約230公尺, 年終獎金, 節日獎金/禮品, 津貼/補助",10/17,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=1
『技術主任』資訊發展部｜台北,8tq38,程曦資訊整合股份有限公司,電信相關業,台北市大同區,7年以上,專科,待遇面議,,,,無薪資資訊,"距捷運北門站約360公尺, 年終獎金, 節日獎金/禮品, 津貼/補助, 家庭日",10/17,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=1
環保文書行政人員-無經驗可(花壇),8i8uf,上景環境科技有限公司,環境衛生及污染防治服務業,彰化縣花壇鄉,經歷不拘,專科,"月薪30,000~35,000元",30000.0,35000.0,32500.0,,"節日獎金/禮品, 津貼/補助",10/17,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=1
[全職] AI Deep Learning DSP 演算法工程師,8lcxx,英霸聲學科技股份有限公司,消費性電子產品製造業,新北市中和區,經歷不拘,碩士,待遇面議,,,,無薪資資訊,"年終獎金, 節日獎金/禮品",10/17,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=1
Data Engineer | Python爬蟲工程師,81xrd,新據點廣告事業股份有限公司,廣告行銷公關業,台北市信義區,1年以上,學歷不拘,待遇面議,,,,無薪資資訊,"距捷運台北101/世貿站約340公尺, 年終獎金, 節日獎金/禮品, 津貼/補助, 員工旅遊",10/17,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=1
【風控管理師】Risk Manager,6wyuy,智鈦星平台服務有限公司,數位內容產業,台北市信義區,1年以上,專科,待遇面議,,,,無薪資資訊,"距捷運松山站約170公尺, 節日獎金/禮品, 津貼/補助, 優於勞基法特休, 生日假",10/17,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=1
【資訊處】軟體部程式組專員,87mpc,財團法人法鼓山佛教基金會,宗教組織,台北市北投區,2年以上,專科,"月薪35,000~43,000元",35000.0,43000.0,39000.0,,團體保險,10/17,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=1
C#NET 程式設計師,5280p,碩昱科技股份有限公司,電腦軟體服務業,新北市中和區,經歷不拘,專科,"月薪43,000~55,000元",43000.0,55000.0,49000.0,,"距捷運中原站約180公尺, 節日獎金/禮品, 津貼/補助, 彈性上下班",10/17,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=1
"【國泰集團】資料科學工程師 (數據架構工程師) – (數數發中心, DDT)",8opms,國泰世紀產物保險股份有限公司,產物保險業,台北市大安區,經歷不拘,大學,"月薪44,000元以上",44000.0,,44000.0,最低保證薪資,"距捷運信義安和站約410公尺, 年終獎金, 節日獎金/禮品, 津貼/補助, 子女教育獎助學金",10/17,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=1
D02-資料工程師(DE)_旅遊科技部_數據營運組,8ppdw,雄獅資訊科技股份有限公司,電腦軟體服務業,台北市內湖區,1年以上,大學,待遇面議,,,,無薪資資訊,"節日獎金/禮品, 津貼/補助, 分紅配股, 生日假, 員工旅遊",10/17,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=1
AI 應用專員,8sjmu,春霖國際股份有限公司,醫療器材製造業,台北市中山區,1年以上,大學,待遇面議,,,,無薪資資訊,"距捷運劍南路站約290公尺, 年終獎金, 津貼/補助, 分紅配股, 優於勞基法特休",10/17,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=1
資訊系統專員,8im7s,吉康食品股份有限公司,食品什貨批發業,台中市西屯區,1年以上,專科,"月薪38,000~45,000元",38000.0,45000.0,41500.0,,"節日獎金/禮品, 津貼/補助, 分紅配股, 員工旅遊, 員工優惠",10/17,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=1
【2026研發替代役暨預聘】硬體系統電源工程師_資料中心冷卻系統產品(中壢),8uhlv,台達電子工業股份有限公司 _DELTA ELECTRONICS INC.,其他電子零組件相關業,桃園市中壢區,經歷不拘,碩士,待遇面議,,,,無薪資資訊,"上市上櫃, 年終獎金, 津貼/補助, 分紅配股, 員工餐廳",10/17,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=1
BS&P Data Quality and Integration Engineer / BS&P 數據品質與整合工程師,8unpm,台灣威立雅環境資源股份有限公司,環境衛生及污染防治服務業,台北市中山區,5年以上,大學,待遇面議,,,,無薪資資訊,"距捷運民權西路站約190公尺, 年終獎金, 津貼/補助, 分紅配股, 家庭日",10/17,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=2
數據工程師,8ux11,一帆科技股份有限公司,人力派遣服務,台北市中山區,3年以上,專科,待遇面議,,,,無薪資資訊,"年終獎金, 節日獎金/禮品, 津貼/補助, 分紅配股, 家庭日",10/17,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=2
『資深軟體設計工程師』資訊發展部｜台北,7ymrh,程曦資訊整合股份有限公司,電信相關業,台北市大同區,3年以上,專科,待遇面議,,,,無薪資資訊,"距捷運北門站約360公尺, 年終獎金, 節日獎金/禮品, 津貼/補助, 家庭日",10/17,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=2
[F]資訊_資料庫系統工程師(龜山廠),7ypc4,穩懋半導體股份有限公司,半導體製造業,桃園市龜山區,經歷不拘,大學,待遇面議,,,,無薪資資訊,"年終獎金, 節日獎金/禮品, 津貼/補助, 分紅配股, 新人假",10/17,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=2
資料庫工程師(資訊部),7rzpi,國票綜合證券股份有限公司,證券及期貨業,台北市中山區,1年以上,學歷不拘,待遇面議,,,,無薪資資訊,"距捷運劍南路站約300公尺, 年終獎金, 節日獎金/禮品, 津貼/補助, 分紅配股",10/17,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=2
Senior Data Engineer（每月有遠端日）,86ygh,幣託科技股份有限公司,電腦軟體服務業,台北市松山區,2年以上,大學,"月薪65,000~120,000元",65000.0,120000.0,92500.0,,"遠端工作, 距捷運台北小巨蛋站約120公尺, 年終獎金, 節日獎金/禮品, 津貼/補助",10/17,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=2
系統整合開發工程師,8jeta,誼光保全股份有限公司,保全樓管相關業,台北市南港區,經歷不拘,大學,待遇面議,,,,無薪資資訊,"距捷運南港展覽館站約270公尺, 團體保險",10/17,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=2
IT24034-MES工程師(林口/五股廠),8jsjs,英屬維京群島商祥茂光電科技股份有限公司台灣分公司,光電產業,新北市林口區,3年以上,學歷不拘,待遇面議,,,,無薪資資訊,"外商公司, 年終獎金, 節日獎金/禮品, 津貼/補助, 分紅配股",10/17,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=2
軟韌體設計資深工程師_資料中心事業部(中壢),8i56v,台達電子工業股份有限公司 _DELTA ELECTRONICS INC.,其他電子零組件相關業,桃園市中壢區,經歷不拘,碩士,待遇面議,,,,無薪資資訊,"上市上櫃, 年終獎金, 津貼/補助, 分紅配股, 員工餐廳",10/17,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=2
Data Engineer,6liq7,OpenNet_開網有限公司,網際網路相關業,台北市中正區,1年以上,專科,"年薪800,000~1,700,000元",66666.0,141666.0,104166.0,年薪轉換為月薪,"遠端工作, 距捷運善導寺站約410公尺, 年終獎金, 節日獎金/禮品, 津貼/補助",10/17,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=2
軟體工程師（AI） (IT 新竹),8ufey,漢民科技股份有限公司,半導體製造業,新竹市,3年以上,大學,待遇面議,,,,無薪資資訊,"年終獎金, 節日獎金/禮品, 津貼/補助, 生日假, 新人假",10/17,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=2
產品管理資深工程師 TPＭ_資料中心事業部(中壢),8dnaq,台達電子工業股份有限公司 _DELTA ELECTRONICS INC.,其他電子零組件相關業,桃園市中壢區,3年以上,碩士,待遇面議,,,,無薪資資訊,"上市上櫃, 年終獎金, 津貼/補助, 分紅配股, 員工餐廳",10/17,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=2
專案工程師 (Project Engineer),6c3ws,"美商先進系統資訊有限公司 Minsait ACS, Inc.",電腦軟體服務業,台中市西區,經歷不拘,大學,"月薪46,000元以上",46000.0,,46000.0,最低保證薪資,"年終獎金, 津貼/補助, 優於勞基法特休, 員工旅遊, 免費下午茶",10/17,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=2
GIS專案工程師,5it12,方達科技股份有限公司,電腦軟體服務業,新北市中和區,經歷不拘,大學,"月薪42,000~46,000元",42000.0,46000.0,44000.0,,"年終獎金, 節日獎金/禮品, 津貼/補助, 員工旅遊, 免費下午茶",10/17,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=2
JKR030-Full Stack Product Engineer (Smart Manufacturing),8ilzm,啟碁科技股份有限公司,通訊機械器材相關業,新竹縣寶山鄉,經歷不拘,碩士,待遇面議,,,,無薪資資訊,"上市上櫃, 年終獎金, 節日獎金/禮品, 津貼/補助, 分紅配股",10/17,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=2
Robotics Simulation & Digital Twin Engineer_ Delta Robotics Innovation Center (Taipei),8q6gb,台達電子工業股份有限公司 _DELTA ELECTRONICS INC.,其他電子零組件相關業,台北市內湖區,2年以上,碩士,待遇面議,,,,無薪資資訊,"上市上櫃, 年終獎金, 津貼/補助, 分紅配股, 員工餐廳",10/17,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=2
後端工程師,7e9wl,國語週刊雜誌社,雜誌／期刊出版業,新北市汐止區,3年以上,專科,待遇面議,,,,無薪資資訊,"節日獎金/禮品, 員工優惠, 專業證照獎金, 團體保險",10/17,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=2
內業工程師,8j16j,昶誠實業有限公司,建物裝修及裝潢業,新竹縣新埔鎮,經歷不拘,高中,"月薪35,000~45,000元",35000.0,45000.0,40000.0,,"年終獎金, 津貼/補助, 交通車, 租房補助, 員工旅遊",10/17,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=2
【資訊人員】資訊數據工程師-依學經歷核敘,8rkyn,裕隆集團_新鑫股份有限公司,其他金融及輔助業,台北市大安區,5年以上,大學,待遇面議,,,,無薪資資訊,"距捷運信義安和站約470公尺, 節日獎金/禮品, 津貼/補助, 分紅配股, 停車位",10/17,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=2
工研院生醫所_生醫數據AI/臨床AI研發工程師(D100),8r5qi,工研院 _財團法人工業技術研究院,其他專業／科學及技術業,新竹市,經歷不拘,碩士,待遇面議,,,,無薪資資訊,"年終獎金, 節日獎金/禮品, 津貼/補助, 優於勞基法特休, 彈性上下班",10/17,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=2
【風控策略專員】 Risk Strategy Analyst,8qge7,智鈦星平台服務有限公司,數位內容產業,台北市信義區,1年以上,專科,待遇面議,,,,無薪資資訊,"距捷運松山站約190公尺, 節日獎金/禮品, 津貼/補助, 優於勞基法特休, 生日假",10/17,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=3
資料工程師,76kp9,宇清數位智慧股份有限公司,電腦軟體服務業,新竹市,3年以上,大學,待遇面議,,,,無薪資資訊,"年終獎金, 津貼/補助, 分紅配股, 優於勞基法特休, 停車位",10/17,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=3
【桃園林口/龜山】半導體商 IT Data Solutions Specialist，周休二日常日班 (KTS_1226),87spg,藝珂人事顧問股份有限公司,人力仲介代徵,桃園市龜山區,1年以上,大學,"月薪45,000~50,000元",45000.0,50000.0,47500.0,,N/A,10/17,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=3
【資訊】系統管理師,6uwpa,群益金鼎證券股份有限公司,證券及期貨業,台北市松山區,經歷不拘,專科,"月薪35,000~100,000元",35000.0,100000.0,67500.0,,"上市上櫃, 距捷運中山國中站約500公尺, 年終獎金, 津貼/補助, 員工優惠",10/17,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=3
【核心】SA系統分析師_I00012816,8lubf,國泰世紀產物保險股份有限公司,產物保險業,台北市內湖區,3年以上,大學,"月薪44,000元以上",44000.0,,44000.0,最低保證薪資,"年終獎金, 節日獎金/禮品, 津貼/補助, 子女教育獎助學金, 家庭日",10/17,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=3
A04-資料庫管理師(組長)_資通技術與安全部_資料庫管理組,432zb,雄獅資訊科技股份有限公司,電腦軟體服務業,台北市內湖區,7年以上,專科,待遇面議,,,,無薪資資訊,"節日獎金/禮品, 津貼/補助, 分紅配股, 生日假, 員工旅遊",10/17,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=3
設備管理專員(設備發展課),8kxde,全家便利商店股份有限公司,量販流通相關業,台北市中山區,經歷不拘,大學,待遇面議,,,,無薪資資訊,"上市上櫃, 外商公司, 距捷運雙連站約310公尺, 年終獎金, 節日獎金/禮品",10/17,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=3
Machine Learning Engineer,8s9oe,科熱臺灣有限公司,電腦軟體服務業,台北市中山區,2年以上,大學,待遇面議,,,,無薪資資訊,"距捷運南京復興站約110公尺, 年終獎金, 津貼/補助, 優於勞基法特休, 生日假",10/17,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=3
ETL/資料數據分析師,8n9qj,采盟股份有限公司,百貨相關業,台北市松山區,1年以上,學歷不拘,"月薪40,000元以上",40000.0,,40000.0,最低保證薪資,"距捷運南京復興站約170公尺, 年終獎金, 節日獎金/禮品, 津貼/補助, 生日假",10/17,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=3
軟體工程師(數據/ AI)_104A,8dcse,金財通商務科技服務股份有限公司,電腦軟體服務業,台北市中山區,1年以上,專科,"月薪38,000元以上",38000.0,,38000.0,最低保證薪資,"距捷運民權西路站約260公尺, 年終獎金, 節日獎金/禮品, 津貼/補助, 員工旅遊",10/17,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=3
