2025-11-29 14:48:49,135 - INFO - === START ===
2025-11-29 14:48:49,578 - INFO - patching driver executable C:\Users\fordi\appdata\roaming\undetected_chromedriver\undetected_chromedriver.exe
2025-11-29 15:07:28,241 - INFO - === START ===
2025-11-29 15:07:28,728 - INFO - patching driver executable C:\Users\fordi\appdata\roaming\undetected_chromedriver\undetected_chromedriver.exe
2025-11-29 15:18:42,755 - INFO - === END ===
2025-11-29 15:35:57,998 - INFO - === START ===
2025-11-29 15:35:58,451 - INFO - patching driver executable C:\Users\fordi\appdata\roaming\undetected_chromedriver\undetected_chromedriver.exe
2025-11-29 15:41:10,857 - INFO - === END ===
2025-11-29 20:47:20,157 - INFO - === START ===
2025-11-29 20:47:20,600 - INFO - patching driver executable C:\Users\fordi\appdata\roaming\undetected_chromedriver\undetected_chromedriver.exe
2025-11-29 20:48:29,994 - INFO - === END ===
2025-11-29 21:41:10,719 - INFO - === START ===
2025-11-29 21:41:11,376 - INFO - patching driver executable C:\Users\fordi\appdata\roaming\undetected_chromedriver\undetected_chromedriver.exe
2025-11-30 00:32:27,226 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000014C51779D00>: Failed to establish a new connection: [WinError 10061] 無法連線，因為目標電腦拒絕連線。')': /session/1bf5cd8879dfdeef22f6275c4a4d8f9e/url
2025-11-30 00:32:31,325 - WARNING - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000014C51779F20>: Failed to establish a new connection: [WinError 10061] 無法連線，因為目標電腦拒絕連線。')': /session/1bf5cd8879dfdeef22f6275c4a4d8f9e/url
2025-11-30 00:32:35,432 - WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000014C5177A140>: Failed to establish a new connection: [WinError 10061] 無法連線，因為目標電腦拒絕連線。')': /session/1bf5cd8879dfdeef22f6275c4a4d8f9e/url
2025-11-30 00:33:03,657 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000014C5177A690>: Failed to establish a new connection: [WinError 10061] 無法連線，因為目標電腦拒絕連線。')': /session/1bf5cd8879dfdeef22f6275c4a4d8f9e/url
2025-11-30 00:33:07,746 - WARNING - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000014C5177A8B0>: Failed to establish a new connection: [WinError 10061] 無法連線，因為目標電腦拒絕連線。')': /session/1bf5cd8879dfdeef22f6275c4a4d8f9e/url
2025-11-30 00:33:11,850 - WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000014C5177AAD0>: Failed to establish a new connection: [WinError 10061] 無法連線，因為目標電腦拒絕連線。')': /session/1bf5cd8879dfdeef22f6275c4a4d8f9e/url
2025-11-30 00:33:24,781 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000014C5177B020>: Failed to establish a new connection: [WinError 10061] 無法連線，因為目標電腦拒絕連線。')': /session/1bf5cd8879dfdeef22f6275c4a4d8f9e/url
2025-11-30 00:33:28,871 - WARNING - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000014C5177B240>: Failed to establish a new connection: [WinError 10061] 無法連線，因為目標電腦拒絕連線。')': /session/1bf5cd8879dfdeef22f6275c4a4d8f9e/url
2025-11-30 00:33:32,983 - WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000014C5177B460>: Failed to establish a new connection: [WinError 10061] 無法連線，因為目標電腦拒絕連線。')': /session/1bf5cd8879dfdeef22f6275c4a4d8f9e/url
2025-11-30 00:34:01,485 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000014C5177B9B0>: Failed to establish a new connection: [WinError 10061] 無法連線，因為目標電腦拒絕連線。')': /session/1bf5cd8879dfdeef22f6275c4a4d8f9e/url
